;text;label;category
2768;the freest country in the world ;Name_Calling_Labeling;Attack_on_reputation
2769;to live in the freest country in the world ;Flag-Waving;Justification
2770;convict them unto godly repentance ;Loaded_Language;Manipulative_wording
2771;deceiving themselves into believing that they are demanding a lawful change just as long as it does not offend anyone ;Doubt;Attack_on_reputation
2772;counterfeits ;Name_Calling_Labeling,Repetition;Attack_on_reputation_Manipulative_wording
2773;these counterfeits will be the first ones to get angry with and denounce and attack the ones that are sent by the Spirit of God ;Doubt;Attack_on_reputation
2774;in a righteous sense reverse the lawlessness;Loaded_Language;Manipulative_wording
2775;These groups of people are simply enemies of the cross of Christ and know not the power of God unto salvation ;Causal_Oversimplification;Simplification
2776;the genuine Christians ;Name_Calling_Labeling;Attack_on_reputation
2777;those who are counterfeits;Name_Calling_Labeling;Attack_on_reputation
2778;jog comfortably along together;Loaded_Language;Manipulative_wording
2779;slandered, lied about, defamed ;Loaded_Language;Manipulative_wording
2780;fighting the good fight of faith ;Loaded_Language;Manipulative_wording
2781;taking ground for the kingdom ;Loaded_Language;Manipulative_wording
2782;crammed with very many and various kinds of evil;Exaggeration_Minimisation;Manipulative_wording
2783;the counterfeit's ;Name_Calling_Labeling;Attack_on_reputation
2784;Yet, you do not see any warfare or opposition around them and why;Doubt;Attack_on_reputation
2785;If Christians were equally as faithful to the Lord, separated from the world (2 Corinthians 6:17), and living so that their lives were a reproof to all ungodliness, the world would hate them as much as it ever did;Causal_Oversimplification;Simplification
2786;hard, toilsome and unquiet life, crammed with very many and various kinds of evil;Loaded_Language;Manipulative_wording
2787;dim-witted;Name_Calling_Labeling;Attack_on_reputation
2788;neocon poster-girl;Name_Calling_Labeling;Attack_on_reputation
2789;grand deal-maker;Name_Calling_Labeling;Attack_on_reputation
2790;very eccentric but not stupid;Name_Calling_Labeling;Attack_on_reputation
2791;tens of billions;Loaded_Language;Manipulative_wording
2792;pretty severe;Loaded_Language;Manipulative_wording
2793;threaten;Repetition;Manipulative_wording
2794;threat;Repetition;Manipulative_wording
2795;threats;Repetition;Manipulative_wording
2796;threats;Repetition;Manipulative_wording
2797;threats;Repetition;Manipulative_wording
2798;shatter;Loaded_Language;Manipulative_wording
2799;cripple;Loaded_Language;Manipulative_wording
2800;scraped and skimped;Loaded_Language;Manipulative_wording
2801;‘ate grass’ for decades;Exaggeration_Minimisation;Manipulative_wording
2802;painfully apparent;Loaded_Language;Manipulative_wording
2803;US power;Flag-Waving;Justification
2804;bloody;Repetition;Manipulative_wording
2805;soundly beaten;Loaded_Language;Manipulative_wording
2806;who himself avoided national military service;Whataboutism;Distraction
2807;hysteria;Exaggeration_Minimisation;Manipulative_wording
2808;foreign affairs experience appears to have been limited to the International House of Pancakes;Exaggeration_Minimisation;Manipulative_wording
2809;decapitate;Loaded_Language;Manipulative_wording
2810;End The Korean War;Slogans;Call
2811;They would be immediate targets should the US and South Korea attack the north;Appeal_to_fear-prejudice;Justification
2812;only three nuclear weapons to shatter Japan and just two to cripple South Korea, not to mention polluting the globe with radioactive dust and contaminating North Asia’s water sources;Appeal_to_fear-prejudice;Justification
2813;Nuclear explosions would spread radioactive contamination over northern China and Pacific Russia;Appeal_to_fear-prejudice;Justification
2814;bloody slog;Loaded_Language;Manipulative_wording
2815;War against North Korea would be a slow and bloody slog;Appeal_to_fear-prejudice;Justification
2816;game of chicken;Loaded_Language;Manipulative_wording
2817;tough-talking;Name_Calling_Labeling;Attack_on_reputation
2818;hurling warlike threats;Loaded_Language;Manipulative_wording
2819;Never-Trumpers;Name_Calling_Labeling;Attack_on_reputation
2820;never-Trump;Name_Calling_Labeling;Attack_on_reputation
2821;painful;Loaded_Language;Manipulative_wording
2822;number in the millions;Loaded_Language;Manipulative_wording
2823;the Terror;Loaded_Language;Manipulative_wording
2824;is history;Black-and-White_Fallacy;
2825;It’s not coming back;Black-and-White_Fallacy;
2826;failed;Loaded_Language;Manipulative_wording
2827;failed;Repetition;Manipulative_wording
2828;There will be no turning back;Black-and-White_Fallacy,Thought-terminating_Cliches;
2829;blunders;Loaded_Language;Manipulative_wording
2830;killed;Loaded_Language;Manipulative_wording
2831;failures;Loaded_Language;Manipulative_wording
2832;the Americans;Flag-Waving;Justification
2833;humanitarian crisis;Loaded_Language;Manipulative_wording
2834;horrors;Loaded_Language;Manipulative_wording
2835;Why are the people responsible for these wars still being listened to;Doubt;Attack_on_reputation
2836;crucial;Loaded_Language;Manipulative_wording
2837;thieves;Loaded_Language;Manipulative_wording
2838;malevolent;Loaded_Language;Manipulative_wording
2839;It is over;Thought-terminating_Cliches;
2840;congenital blindness;Loaded_Language;Manipulative_wording
2841;ablaze with tribalism;Loaded_Language;Manipulative_wording
2842;the warriors of jihad ;Name_Calling_Labeling;Attack_on_reputation
2843;The public treasure has been consumed, private wealth has been destroyed, the temples have been stripped of gold, silver, jewels, the relics of the saints, and other most precious ornaments.	Men have been butchered like cattle, women abducted, virgins ravished, and children snatched from the arms of their parents;Loaded_Language;Manipulative_wording
2844;Don’t allow yourself to be fooled: arm yourself with the truth by preordering The History of Jihad From Muhammad to ISIS ;Appeal_to_fear-prejudice;Justification
2845;sacked ;Loaded_Language;Manipulative_wording
2846;gullible Westerners ;Name_Calling_Labeling;Attack_on_reputation
2847;a world-class Islamopanderer;Name_Calling_Labeling;Attack_on_reputation
2848;Murderous Indifference”;Loaded_Language;Manipulative_wording
2849;murderous indifference;Repetition;Manipulative_wording
2850;couldn’t resist an anti-Semitic shot at Israeli “occupation;Loaded_Language;Manipulative_wording
2851;have profaned God’s name ;Loaded_Language;Manipulative_wording
2852;He decried ;Loaded_Language;Manipulative_wording
2853;he deplored the fact that ;Loaded_Language;Manipulative_wording
2854;Indifference kills;Loaded_Language;Manipulative_wording
2855;the Middle East today is weeping, suffering and silent as others trample upon those lands ;Loaded_Language;Manipulative_wording
2856;"These are odd statements coming from Pope Francis, a world-class Islamopanderer; notice that he said nothing about who was doing the persecuting, and implied that it was the fault of powers outside the Middle East.	";Doubt;Attack_on_reputation
2857;so much ferocity ;Loaded_Language;Manipulative_wording
2858;Why, we ask the western world, why not raise one’s voice over so much ferocity and injustice;Doubt;Attack_on_reputation
2859;acts of brutality;Loaded_Language;Manipulative_wording
2860;No one defends Islam like Arab Christians;Exaggeration_Minimisation;Manipulative_wording
2861;chimerical “dialogue;Loaded_Language;Manipulative_wording
2862;It is to defend Islam that Western clerics do not raise their voice against such acts of brutality.	It is to pursue a fruitless and chimerical “dialogue” that bishops in the U.S. and Europe keep silent about Muslim persecution of Christians, and enforce that silence upon others;Causal_Oversimplification;Simplification
2863;extreme, militant Islamists and the atrocities that they have perpetrated globally ;Name_Calling_Labeling;Attack_on_reputation
2864;devout Muslims;Name_Calling_Labeling;Attack_on_reputation
2865;Talk about extreme, militant Islamists and the atrocities that they have perpetrated globally might undercut the positive achievements that we Catholics have attained in our inter-religious dialogue with devout Muslims;Appeal_to_fear-prejudice;Justification
2866;blind guides;Name_Calling_Labeling;Attack_on_reputation
2867;?	The Catholic Church is following Pope Francis’ lead, and Francis has said: “Christian terrorism does not exist, Jewish terrorism does not exist, and Muslim terrorism does not exist.	They do not exist.” And he has also said: “Authentic Islam and the proper reading of the Koran are opposed to every form of violence;Doubt;Attack_on_reputation
2868;They do not exist;Repetition;Manipulative_wording
2869;Why are your bishops silent on a threat that is yours today as well;Doubt;Attack_on_reputation
2870;“sonic attacks”;Repetition;Manipulative_wording
2871;sonic attacks;Repetition;Manipulative_wording
2872;“sonic attacks”;Repetition;Manipulative_wording
2873;bizarre;Loaded_Language;Manipulative_wording
2874;devoted family men;Name_Calling_Labeling;Attack_on_reputation
2875;respected contributors to their local community;Name_Calling_Labeling;Attack_on_reputation
2876;I have faith in our president;Slogans;Call
2877;If anyone is going to help them, he'd be the one.;Black-and-White_Fallacy;
2878;our president;Flag-Waving;Justification
2879;shock the conscience;Loaded_Language;Manipulative_wording
2880;grossly disproportionate to the severity;Loaded_Language;Manipulative_wording
2881;overzealous;Loaded_Language;Manipulative_wording
2882;our nation's history;Flag-Waving;Justification
2883;dark years;Loaded_Language;Manipulative_wording
2884;Obama's Victims;Name_Calling_Labeling;Attack_on_reputation
2885;ridiculing;Loaded_Language;Manipulative_wording
2886;murder;Loaded_Language;Manipulative_wording
2887;completely collapsed;Loaded_Language;Manipulative_wording
2888;small;Exaggeration_Minimisation;Manipulative_wording
2889;unjust;Name_Calling_Labeling;Attack_on_reputation
2890;fueled outrage;Loaded_Language;Manipulative_wording
2891;unjust;Repetition;Manipulative_wording
2892;Dem fundraiser;Name_Calling_Labeling;Attack_on_reputation
2893;unqualified;Name_Calling_Labeling;Attack_on_reputation
2894;grossly disproportionate;Loaded_Language;Manipulative_wording
2895;ridiculing;Loaded_Language;Manipulative_wording
2896;Obama's Victims;Name_Calling_Labeling;Attack_on_reputation
2897;very deliberately;Loaded_Language;Manipulative_wording
2898;shrugging at the murder;Exaggeration_Minimisation;Manipulative_wording
2899;completely collapsed;Exaggeration_Minimisation;Manipulative_wording
2900;because it would have been damaging to Obama;Causal_Oversimplification;Simplification
2901;shock;Loaded_Language;Manipulative_wording
2902;Dem fundraiser;Name_Calling_Labeling;Attack_on_reputation
2903;unqualified;Name_Calling_Labeling;Attack_on_reputation
2904;overzealous;Loaded_Language;Manipulative_wording
2905;While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers;Black-and-White_Fallacy;
2906;our nation's history;Flag-Waving;Justification
2907;dark years;Loaded_Language;Manipulative_wording
2908;aggressively;Loaded_Language;Manipulative_wording
2909;glaring;Loaded_Language;Manipulative_wording
2910;“overzealous”;Loaded_Language;Manipulative_wording
