Id:Start:End,text,Appeal_to_Authority,Appeal_to_fear-prejudice,Bandwagon,Black-and-White_Fallacy,Causal_Oversimplification,Doubt,Exaggeration_Minimisation,Flag-Waving,Loaded_Language,Name_Calling_Labeling,Obfuscation_Intentional_Vagueness_Confusion,Red_Herring,Reductio_ad_hitlerum,Repetition,Slogans,Straw_Men,Thought-terminating_Cliches,Whataboutism
763440871:1859:1868,"craziness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
763440871:3228:3361,"There is no better way to keep the Catholic family together and committed to the Catholic restoration than the Catholic home school.	",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763440871:1825:1853,"Left-wing social engineering",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
763440871:3253:3287," keep the Catholic family together",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763440871:3309:3317,"Catholic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763440871:3339:3347,"Catholic",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763761219:1875:1890,"our communities",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763761219:116:140,"Red Flag Laws save lives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763761219:1452:1465,"red flag laws",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763761219:1645:1658,"Red Flag Laws",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763761219:2295:2306,"our leaders",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764518567:6123:6139,"gross negligence",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:6460:6476,"gross negligence",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:6669:6685,"gross negligence",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:6919:6935,"Gross negligence",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
764518567:1113:1133,"blatantly anti-Trump",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:5809:5826,"grossly negligent",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:7942:7961,"criminally reckless",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:2954:2972,"extremely careless",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:5832:5850,"extremely careless",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
764518567:1924:1933,"salacious",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:2303:2349,"emerged in a disappointingly watered-down form",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764518567:5191:5208,"grossly negligent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:5887:5903,"gross negligence",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:8001:8054,"willful intent to commit an act she knew was wrongful",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764518567:9804:9833,"sharply critical of Mr. Trump",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764518567:11690:11756,"as disappointing as the rigged outcome of the e-mail investigation",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:1258:1266,"infamous",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:2316:2331,"disappointingly",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:4804:4854,"give Hillary Clinton a Get Out of Jail Free card.	",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:6093:6111,"extremely careless",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764518567:8365:8402,"treat Hillary Clinton with kid gloves",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764518567:9264:9272,"infamous",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
764518567:10680:10702,"inexplicably concluded",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764609985:7112:7118,"INSANE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:7224:7235,"big bad guy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764609985:675:694,"the American people",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764609985:6332:6366,"How in the world can we trust them",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764609985:5497:5510,"unpersuasive,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:5513:5522,"illogical",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:8747:8765,"extremely careless",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:10403:10413,"mishandled",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:288:296,"terrible",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:500:507,"immoral",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:1681:1685,"damn",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:2352:2362,"disturbing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:2463:2471,"damaging",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:2550:2764,"Peter Strzok, a key investigator on both the Clinton email case and the investigation of Russia and the Trump campaign, assured an FBI lawyer in August 2016 that “we’ll stop” Trump from making it to the White House",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764609985:2992:3003,"disparaging",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:3574:3578,"FIVE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:3701:3707,"DURING",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:4675:4681,"damned",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:4924:4933,"disgraced",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:5891:6090,"we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764609985:5496:5541,"“unpersuasive,” “illogical,” and inconsistent",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764609985:8497:8514,"grossly negligent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:10188:10225,"I fully believe IG Horowitz’ findings",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764609985:7247:7251,"mess",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764609985:8701:8718,"grossly negligent",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764609985:11038:11048,"even worse",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:0:34,"Foolish Religion Author Gary Wills",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7646642839:125:303,"the only reason why there is general interest in the Qur’an among non-Muslims is to seek an answer to the question of whether or not it justifies and encourages Islamic terrorism",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:1636:1722,"Wills is no more trustworthy when he deals with the question of violence in the Qur’an",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:2666:2747,"Wills doesn’t mention the existence of such interpretations, even to dismiss them",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:2749:2895,"Likewise, when he claims that the Qur’an has “not a thing” to say about Sharia, he appears unaware that the Qur’an is one of the sources of Sharia",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:3624:3714,"Again and again it turns out that Wills has ignored key passages in order to make his case",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:6960:7008,"How would Garry Wills explain all that?	He can’t",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:7337:7367,"Leftist Catholic, Pope Francis",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7646642839:451:476,"the duty to kill infidels",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:591:698,"That would be good to know, were Wills a reliable witness.	Unfortunately, he proves to be just the opposite",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:872:960,"Wills, not surprisingly, does not offer any quotation from me to back up his false claim",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:1092:1128,"the best possible face on the Qur’an",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7646642839:1184:1205,"incitement and hatred",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:1364:1384,"tu quoque arguments ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7646642839:2250:2287,"unlimited warfare against non-Muslims",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7646642839:2150:2287,"He ignores the fact that some Islamic authorities see this passage as calling for nothing less than unlimited warfare against non-Muslims",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:3497:3520,"right-wing Islamophobes",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7646642839:3535:3591,"the Bible contains material that is just as bad or worse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7646642839:3743:3756,"so ferocious ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:3925:3947,"a terrifying judgment ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:4063:4098,"inexhaustible mercy and forgiveness",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7646642839:4110:4131,"That sounds wonderful",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:4314:4389,"Wills has omitted all mention of the primary Qur’anic passage on this topic",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:5538:5571,"God’s inexhaustible mercy, indeed",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:5580:5597,"peaceful fantasy ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:5611:5632,"one massive question ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7646642839:5776:5807,"so very many Muslims worldwide ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7646642839:5825:5895,"The Islamic State (ISIS), in its heyday, quoted the Qur’an frequently ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7646642839:6058:6108,"blow up the White House and conquer Rome and Spain",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:7229:7292,"Wills’ naïve, inaccurate, misleadingly sunny view of the Qur’an",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:7568:7636,"head-in-the-sand posture toward Qur’an-based Islamic jihad violence ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7646642839:7720:7854,"It isn’t remotely accurate, but it feels good, and for the Catholic and Leftist establishment today, that seems to be all that matters",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:468:476,"infidels",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7646642839:1481:1634,"Wills never mentions Qur’an 9:29, which commands Muslims to wage war against Jews and Christians and subjugate them as inferiors under the rule of Sharia",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:1928:1964,"Wills doesn’t give any source for it",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:2529:2664,"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:5676:5823,"if the Islamic holy book is really as peaceful and benign as Garry Wills makes it out to be, why do so very many Muslims worldwide misunderstand it",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7646642839:7236:7279,"naïve, inaccurate, misleadingly sunny view ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764715911:4380:4391,"nonsensical",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764715911:4015:4028,"anti-American",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764715911:2859:2916,"if we do that, we won't have to worry about mass shooters",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764715911:132:142,"`American`",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764715911:254:348,"they are about as anti-American as it comes in their new demands for gun confiscation measures",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764715911:937:1001,"couldn't tell you any of these devices or items if they saw them",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764715911:1667:1713,"This has nothing to do with medicine or health",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764715911:3722:3734,"Non-American",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764715911:6379:6427,"a right, not a permission, to keep and bear arms",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764715911:6958:6981,"carnage of gun violence",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764715911:6832:6852,"public health crisis",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764715911:7265:7459,"people are dying by the hundreds of thousands at the hands of drugs approved by the FDA, but I don't hear you guys calling to shut down the unconstitutional FDA or put Big Pharma out of business",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
764715911:7652:7700,"they don't want to bite the hand that feeds them",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
764715911:272:285,"anti-American",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764715911:573:584,"law-abiding",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
764715911:1728:1734,"stupid",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764715911:2558:2561,"our",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764715911:5779:5788,"Encourage",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
764715911:6646:6649,"our",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764715911:7479:7513,"Where is Berg's blog post on that?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
764715911:7514:7597,"Where is the AMA statement against the pharmaceutical companies and big government?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:235:257,"everything they could ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:187:289,"but British establishment politicians have done everything they could to sabotage that vote since then",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:330:369,"if he can’t beat them, he’ll join them ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7651970399:403:436,"stance of denial and appeasement ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:446:469,"the global jihad threat",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:568:904,"If dealing with Islamic fundamentalism becomes a battle between us and the entire religion, I’ll tell you the result: we’ll lose.	We will simply lose….We absolutely have to get that Muslim majority living in many of our towns and cities on our side, more attuned to Western values than some pretty hardline interpretations of the Qur’an",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:698:717,"We will simply lose",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7651970399:615:658,"a battle between us and the entire religion",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7651970399:1004:1048,"a “battle between us and the entire religion",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7651970399:1058:1143,"No sane person is saying that the West should go to war with the entire Islamic world",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:1114:1143,"with the entire Islamic world",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:1245:1253,"jihadis ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:1338:1352,"the “moderates",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:1961:2088,"But if we don’t speak about such facts, how will we ever convince Muslims not to follow “hardline interpretations of the Qur’an",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:2091:2505,"Another problem with Farage’s statement is that it manifests a remarkable ignorance of history.	While he is deeply concerned that British people not begin to think that resisting jihad terror means that they are in a “battle” with the “entire religion” of Islam, he appears unaware of the fact that many Muslims throughout history have considered their entire religion to be at war with the entire non-Muslim world",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:2154:2185,"remarkable ignorance of history",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:2270:2283,"jihad terror ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:2306:2342,"a “battle” with the “entire religion",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7651970399:2444:2505,"entire religion to be at war with the entire non-Muslim world",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:2507:2592,"I document this abundantly in my new book The History of Jihad From Muhammad to ISIS ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:2609:2629,"innumerable examples",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:2631:2879,"Sharaf ad-Din Ali Yazdi, a fifteenth-century Persian who wrote a biography of the Mongol Muslim warrior Tamerlane, observed that “the Qur’an says the highest dignity man can attain is that of making war in person against the enemies of his religion",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:2881:2962,"Muhammad advises the same thing, according to the tradition of the Muslim doctors",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:3004:3031,"to exterminate the infidels",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:3019:3031,"the infidels",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:3208:3230,"the People of the Book",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:3385:3398,"the infidels ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:3489:3644,"and the imposition of their poll tax [jizya], “until they pay the tribute out of hand and have been humbled” (Koran 9:29) is a divinely ordained obligation",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:3299:4011,"Fatimid caliph Al-Amir bi-Ahkamillah issued this edict:	Now, the prior degradation of the infidels in this world before the life to come—where it is their lot—is considered an act of piety; and the imposition of their poll tax [jizya], “until they pay the tribute out of hand and have been humbled” (Koran 9:29) is a divinely ordained obligation….The dhimmi’s payment of his dues by a bill drawn on a Muslim, or by delegating a real believer to pay it in his name will not be tolerated.	It must be exacted from him directly in order to vilify and humiliate him, so that Islam and its people may be exalted and the race of infidels brought low.	The jizya is to be imposed on all of them in full, without exception",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:3725:3741,"a real believer ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:3835:3856,"vilify and humiliate ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:3897:3905,"exalted ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:3909:3930,"the race of infidels ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:3921:3930,"infidels ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7651970399:4094:4541,"the Umayyad caliph Umar ibn Abd al-Aziz sent out a message to the governors of the various Islamic provinces:	O you who believe!	The non-Muslims are nothing but dirt.	Allah has created them to be partisans of Satan; most treacherous in regard to all they do; whose whole endeavor in this nether life is useless, though they themselves imagine that they are doing fine work.	Upon them rests the curse of Allah, of the Angels and of man collectively",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651970399:4223:4259,"The non-Muslims are nothing but dirt",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7651970399:4290:4351,"partisans of Satan; most treacherous in regard to all they do",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:4353:4404,"whose whole endeavor in this nether life is useless",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:4572:4603,"at war with the entire religion",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7651970399:4605:4724,"But what, Mr. Farage, are we to think about the Muslims who consider themselves and their religion to be at war with us",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7651970399:4750:4789,"just another mainstream hack politician",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7651970399:4726:4789,"Nigel Farage has become just another mainstream hack politician",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765385479:16:85,"The persecution of Julian Assange must end.	Or it will end in tragedy",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765385479:341:371,"remarkable Australian citizen ",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
765385479:522:537,"gross injustice",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:982:1059,"a tsunami of lies and smear engulf him, endlessly, vindictively, perfidiously",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:2100:2118,"Vichy journalists ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:2422:2440,"obliterate totally",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:2690:2723,"murdered publicly and gruesomely ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:3435:3496,"to crush starving and stricken people in a genocidal assault ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:3790:3820,"a tool of Russian intelligence",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:3827:3886,"a nihilistic opportunist who does the bidding of a dictator",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:4225:4243,"a vicious re-tweet",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:4246:4270,"Assange is Putin’s bitch",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:5347:5383,"a “damaged personality” and “callous",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:5932:5951,"bogus and farcical ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:6924:6977,"Screw the terrorist.	He’ll be eating cat food forever",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:7005:7053,"the suburban home of America’s war-making elite ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:9479:9500,"outrageous behaviour ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:4441:4461,"Like a spurned lover",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:6478:6497,"a media witch-hunt ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:6559:6574,"The witch-hunt ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:6930:6943,"the terrorist",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:8431:8458,"Assange is in mortal danger",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:206:375,"They can remain silent, for which history will be unforgiving.	Or they can act in the interests of justice and humanity and bring this remarkable Australian citizen home",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765385479:564:631,"gross miscarriage of justice and the extreme danger that await him ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:917:965,"a person of extraordinary resilience and courage",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:982:1031,"a tsunami of lies and smear engulf him, endlessly",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:1081:1087,"smear ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:1630:1652,"a unrelenting assault ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:1759:1848,"they planned a war on a single human being and on the very principle of freedom of speech",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:1889:1903,"personal smear",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:1905:1924,"Their shock troops ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:2321:2342,"over whom she fawned ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:2346:2374,"the icon for your generation",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:2497:2578,"one of the instigators of the invasion and destruction of Libya as a modern state",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:2611:2658,"Like the invasion of Iraq, it was based on lies",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765385479:2756:2777,"whooping and cheering",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:2815:2861,"a breeding ground for ISIS and other jihadists",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:2779:2972,"Thanks largely to her, Libya became a breeding ground for ISIS and other jihadists.	Thanks largely to her, tens of thousands of refugees fled in peril across the Mediterranean, and many drowned",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765385479:3279:3306,"the biggest arms sale ever ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:3522:3544,"a highly paid reporter",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:3725:3748,"Clinton defamed Assange",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:3750:3771,"an Australian citizen",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
765385479:3889:3968,"She offered no evidence — nor was asked for any — to back her grave allegations",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765385479:3951:3968,"grave allegations",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:4028:4046,"shocking interview",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:4272:4286,"We all know it",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
765385479:4322:4338,"Vichy journalism",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765385479:4354:4394,"reputedly once a great liberal newspaper",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
765385479:4396:4417,"conducted a vendetta ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
765385479:4486:4530,"personal, petty, inhuman and craven attacks ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
